Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,NC,P,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized
COMM,1311,004,10,6,3,2,,,,,,,,,1,,1,,1,"Arnold, Bob",,,,,,pft140030,patricia totusek
COMM,1311,005,7,4,6,3,1,,,,1,,,,,1,,,1,"Arnold, Bob",,,,,,bxa161430,bob arnold
COMM,1311,006,7,6,2,4,1,2,,,,,,,1,,1,,0,"Totusek, Patricia F",,,,,,bxa161430,bob arnold
COMM,1311,0H1,17,4,,,,,,,,,,,,,,,3,"Davis, Letitia",,,,,,aam141730,allison templeton
COMM,1311,0H2,16,1,1,1,,,,,,,,,1,1,,,0,"Hanson, Jocyln Y",,,,,,aam141730,allison templeton
COMM,1311,0H3,10,2,4,1,2,,,,,,,,,1,,,1,"Williams, Alecia N",,,,,,djm161130,daniel moss
COMM,1311,0H4,20,1,,,,,,,,,,,2,,1,,0,"Hanson, Jocyln Y",,,,,,das141230,derek stewart
COMM,1311,0H6,3,8,4,2,3,,,,,,,,1,1,,,2,"Baker, Barbara L",,,,,,jis081000,jeanne sluder
COMM,1311,0H7,4,1,3,3,3,,1,2,,,,,,2,,,1,"Nash, Michelle A",,,,,,jis081000,jeanne sluder
COMM,1311,0H8,7,5,2,3,1,1,,,,,,,2,1,,,2,"Nash, Michelle A",,,,,,man200000,michelle nash
COMM,1311,0H9,8,8,2,1,1,,,1,,,,,,,,,0,"Nyamandi, Varaidzo",,,,,,vxn200023,varaidzo nyamandi
COMM,1311,0W1,6,8,5,1,1,,,,,,,,,1,,,0,"Gregory, Mona Y",,,,,,contemp,karen baynham
COMM,1311,0W2,14,5,2,1,1,,,,,,,,,,1,,0,"Gregory, Mona Y",,,,,,aam141730,allison templeton
COMM,1311,0W3,11,5,,,1,1,1,1,,,,,1,,,,2,"Honea, Emily",,,,,,aam141730,allison templeton
COMM,1311,0W7,8,4,3,3,,,,,,,,,,1,,,3,"Tanner, Lari J",,,,,,myg140030,mona gregory
COMM,1311,0W8,12,6,3,,1,,,,,,,,,,,,2,"Tanner, Lari J",,,,,,mls230004,melodee sova
COMM,1311,0W9,3,12,4,2,,,,,1,,,,,1,,,0,"Templeton, Allison A",,,,,,ebc051000,eric carlson
COMM,1311,501,2,4,2,,2,1,2,1,,,,,2,1,3,,2,"Hoffmann, John",,,,,,jxw174630,jason warren
COMM,1311,5H1,11,5,2,,2,,,,,,,,2,1,1,,0,"Nyamandi, Varaidzo",,,,,,bws150030,bradley skiles
COMM,1311,5H2,5,8,2,2,2,,,,,,,,1,2,1,,0,"Mills, Brandon",,,,,,man200000,
COMM,1311,5H3,,5,3,4,,3,,1,,1,1,,2,1,,,3,"Cox, Chauncey",,,,,,cxc200028,chauncey cox
COMM,1311,5H7,14,1,3,1,1,,,,,,,,1,1,,,0,"Mills, Brandon","Moss, Daniel J",,,,,,brandon mills
COMM,1311,5H8,4,10,1,2,1,,,,,,,1,,1,,,0,"Aranda, Johnson","Moss, Daniel J",,,,,jxa190020,johnson aranda
COMM,1311,5H9,3,3,7,1,3,,,,,,,,1,3,1,,0,"Hoffmann, John",,,,,,jxh200016,john hoffmann
COMM,1311,5W1,4,7,3,3,2,3,,,,,,,,,,,0,"Templeton, Allison A",,,,,,exh150830,emily honea
COMM,1311,5W2,3,12,4,,4,,,1,,,,,,,,,0,"Totusek, Patricia F",,,,,,lxv160630,lisa vazzi
COMM,1311,5W3,10,4,1,2,1,,,,1,,,,,1,,,2,"Vazzi, Lisa",,,,,,pft140030,patricia totusek
COMM,1311,5W4,9,7,1,1,,1,,,,,,,,,,,1,"Vazzi, Lisa",,,,,,myg140030,mona gregory
COMM,1311,5W5,14,5,,,1,1,,,,,,,,,,,1,"Juarez, Veronica",,,,,,rjd140130,ramona dorough
COMM,1311,5W6,3,10,6,1,1,,,,,,,,1,1,,,0,"Totusek, Patricia F",,,,,,pft140030,patricia totusek
COMM,1311,5W7,15,6,,2,1,,,,,,,,,,,,0,"Juarez, Veronica",,,,,,ebc051000,eric carlson
COMM,1311,5W8,15,4,3,,,,,,,,,,1,1,,,0,"Davis, Letitia",,,,,,laa104020,letitia davis
COMM,1311,5W9,12,6,3,1,,,1,,,,,,1,,,,0,"Honea, Emily",,,,,,lxv160630,lisa vazzi
COMM,1315,0H1,13,7,,1,1,,,1,,,,,,,,,1,"Saenz, Michael A",,,,,,mas130030,michael saenz
COMM,1315,0H2,16,5,,,,,,,,,,,,,1,,0,"Saenz, Michael A",,,,,,mas130030,michael saenz
COMM,1315,0H3,,3,1,1,3,,2,,,1,,,2,,,,1,"Templeton, Allison A",,,,,,sxh021200,scott herndon
COMM,1315,0H4,7,6,7,1,,,,,1,,,,,1,,,1,"Templeton, Allison A",,,,,,sxh021200,scott herndon
COMM,1315,0H5,2,3,5,5,2,,2,,,,,1,,,,,1,"Aranda, Johnson",,,,,,jxa190020,johnson aranda
COMM,1315,0H9,7,10,1,2,2,1,,,,,,,,,,,0,"Cannon, Charles",,,,,,mxb210046,mike bromberg
COMM,1315,0W1,1,9,2,3,1,1,1,,,,,,1,,,,4,"Baynham, Karen M",,,,,,jxw174630,jason warren
COMM,1315,0W2,2,4,2,1,1,,,,,,,,3,,,,1,"Baynham, Karen M",,,,,,cxc190014,charles cannon
COMM,1315,0W3,1,2,1,4,1,1,2,,,1,,,2,1,,,4,"Warren, Jason L",,,,,,bws150030,bradley skiles
COMM,1315,5H1,5,8,3,1,1,1,,,,,,,1,1,,,0,"Skiles, Bradley W",,,,,,jxw174630,jason warren
COMM,1315,5H3,8,5,1,4,,1,,,,1,,,,1,3,,0,"Skiles, Bradley W",,,,,,bws150030,bradley skiles
COMM,1315,5H4,6,7,5,2,1,,1,,,,,,1,,1,,0,"Cannon, Charles",,,,,,cxc190014,charles cannon
COMM,3342,001,3,4,,,1,,,2,1,,,,1,,,,3,"King, Carie S",,,,,,mls077000,maribeth (betsy) schlobohm
COMM,3351,001,,2,5,2,3,,1,,,,,,,,,,2,"Baker, Barbara L",,,,,,blb140430,barbara baker
COMM,4314,001,1,7,2,1,1,,,,,,1,,,,,,0,"King, Carie S",,,,,,cxl085200,carie king
CRIM,1301,001,,6,14,2,9,6,1,6,2,4,,,1,1,,,3,"Harris, Michelle N","Park, Yeonjae","Sanil Mannumood, Merin",,,,tmb021000,timothy bray
CRIM,1301,0W1,28,36,16,3,2,1,1,1,1,,,,2,1,,,2,"Polk, Elmer O","Corey, Jessica",,,,,gxc097120,galia cohen
CRIM,1307,002,5,15,12,11,2,1,1,2,1,,,,2,,1,,5,"Hayslip, Melissa P","Wilds, Katherine M",,,,,jml109020,jennifer laprade
CRIM,1307,0W1,1,24,10,3,14,3,3,5,1,,3,,6,4,2,,1,"Kovandzic, Tomislav","Sanil Mannumood, Merin",,,,,tvk071000,tomislav kovandzic
CRIM,2313,0W1,,24,1,,9,,1,8,,,1,,1,1,,,6,"Taylor, Robert W","Corey, Jessica",,,,,rwt092000,robert taylor
CRIM,2316,001,14,12,2,1,3,1,1,1,1,,1,1,4,,,,4,"Polk, Elmer O","Corey, Jessica",,,,,peo091000,elmer polk
CRIM,2317,001,5,5,8,7,2,3,2,1,1,,1,,2,1,,,2,"Hayslip, Melissa P","Wilds, Katherine M",,,,,peo091000,elmer polk
CRIM,3300,0W1,3,25,16,8,18,3,2,1,3,,,,3,2,,,2,"Worrall, John L","Sanford, Stephanie M",,,,,jlw064000,john worrall
CRIM,3301,001,5,3,6,6,3,3,4,1,3,3,1,,4,,1,,2,"Hayslip, Melissa P",,,,,,cio150030,chidike okeem
CRIM,3302,001,2,17,,5,5,,3,1,,2,,,,1,,,0,"Derlic, Dragana",,,,,,mxh160630,michael huskey
CRIM,3303,001,12,10,4,3,3,5,,,,2,,,2,1,,,0,"Gammell, Sarah P","Wilds, Katherine M",,,,,nmc110030,nadine connell
CRIM,3310,001,33,11,3,,3,1,,,,1,,,2,,1,,0,"Polk, Elmer O","Hamer, Karen",,,,,zap130030,zachary powell
CRIM,3319,001,51,15,3,2,3,4,2,,1,,,,2,,,,0,"Polk, Elmer O","Hamer, Karen",,,,,peo091000,elmer polk
CRIM,3323,0W1,,10,2,4,17,6,7,9,3,1,5,,1,4,1,,4,"Kovandzic, Tomislav","Riddell, Jordan R",,,,,tvk071000,tomislav kovandzic
CRIM,3324,0W1,10,21,6,8,7,3,3,2,4,,2,,,1,,,0,"Gammell, Sarah P",,,,,,oae140130,fenny omobolanle
CRIM,3326,001,1,4,3,6,8,5,4,,3,,,1,1,3,,,2,"Jacobs, Bruce A","Sanders, Whitney S","Park, Yeonjae",,,,baj034000,bruce jacobs
CRIM,3327,0W1,16,21,10,4,9,2,2,,,1,,,3,1,,,1,"Gammell, Sarah P","Wilds, Katherine M",,,,,rxe110030,
CRIM,4311,001,1,4,1,6,6,2,3,,,,,,1,,,,0,"Yim, Haneul",,,,,,mpb150030,melissa hayslip
CRIM,4322,0H1,,2,2,8,5,4,2,6,,,1,,,,,,0,"Vieraitis, Lynne M","Riddell, Jordan R","Hamer, Karen",,,,lmv071000,lynne vieraitis
CRIM,4336,0W1,6,57,3,,22,2,,6,2,,2,,1,,,,8,"Taylor, Robert W","Sanford, Stephanie M",,,,,rwt092000,robert taylor
CRIM,4396,002,,14,3,1,2,2,,1,,,,,1,1,,,1,"Boots, Denise P","Mutesi, Mireille",,,,,axp116030,
CRIM,6300,501,,5,3,4,2,,1,,,,,,1,,,,2,"Worrall, John L",,,,,,jlw064000,john worrall
CRIM,6301,001,,2,4,10,2,2,,,,,,,1,,,,1,"Fass, Simon",,,,,,tvk071000,tomislav kovandzic
CRIM,6303,001,,2,5,6,4,,,,,,,,,,,,2,"Vieraitis, Lynne M",,,,,,baj034000,bruce jacobs
CRWT,2301,001,,12,,,,,,,,1,,,,1,1,,0,"Balasa, Alexandra",,,,,,bgk140130,blake kimzey
CRWT,2301,002,3,3,3,,,1,1,,1,,,,,1,,,1,"Leverone, Julia",,,,,,bxd141330,brian dinuzzo
CRWT,2301,003,4,4,3,2,1,,,,1,,,,,,,,0,"Wright, Adam M",,,,,,nxz110630,noah zisman
CRWT,2301,004,8,3,1,2,,,,,,,,,,,,,0,"Field, Amanda C",,,,,,axl151930,amanda field
CRWT,2301,501,2,5,3,,,3,,,,,,2,,,,,0,"Neal, Laura",,,,,,bgk140130,blake kimzey
CRWT,2301,502,6,2,2,,,1,,,,,,,,,,,1,"Ocasio-Russe, Lizbette",,,,,,lxo160130,lizbette ocasio russe
CRWT,3306,001,1,4,2,1,3,,,2,,,,,,,1,,0,"Greene, Kendra",,,,,,kxg180038,kendra greene
CRWT,3306,002,,11,1,1,,,,,,,,,1,,,,0,"Martinez, Manuel L",,,,,,mlm160630,manuel martinez
CRWT,3308,001,1,8,1,,1,,,3,,,,,,1,,,0,"Greene, Kendra",,,,,,kxg180038,kendra greene
CRWT,3351,001,7,4,,,,3,,,,,,,1,,,,0,"Leverone, Julia",,,,,,jxl162631,julia leverone
CRWT,3354,501,,4,8,1,,,,2,,,,,,,,,0,"Goldberg, Paula",,,,,,pxg180023,paula goldberg
CS,1134,101,32,4,2,1,1,,,3,,,,,2,,,,4,"Doore, Karen L",,,,,,kld054000,karen doore
CS,1134,601,59,5,,,1,,1,1,,,2,1,1,,1,,3,"Doore, Karen L",,,,,,kld054000,karen doore
CS,1134,602,30,1,1,1,2,2,1,,2,,1,,6,1,,,8,"Doore, Karen L",,,,,,kld054000,karen doore
CS,1136,101,28,7,1,2,3,3,1,2,,,3,,7,1,1,,5,"Doore, Karen L",,,,,,dgv130030,don vogel
CS,1136,102,36,10,3,3,1,,2,,,,1,,4,,1,,4,"Doore, Karen L",,,,,,dgv130030,don vogel
CS,1136,103,33,8,4,4,2,1,2,,1,,1,,5,,1,,2,"Doore, Karen L",,,,,,dgv130030,don vogel
CS,1136,104,42,6,8,2,1,,,1,1,,,,3,,,,2,"Doore, Karen L",,,,,,dgv130030,don vogel
CS,1136,106,45,3,2,3,2,4,,,2,,,,4,1,,,0,"Doore, Karen L",,,,,,dgv130030,don vogel
CS,1136,107,34,5,4,3,3,,1,,,,2,,6,1,3,,3,"Doore, Karen L",,,,,,dgv130030,don vogel
CS,1136,108,27,8,2,2,4,1,6,,2,,2,,6,,3,,2,"Doore, Karen L",,,,,,dgv130030,don vogel
CS,1136,109,42,7,4,,2,1,,,2,,,,3,,,,2,"Doore, Karen L",,,,,,dgv130030,don vogel
CS,1136,110,56,2,,1,1,,2,2,1,,,,1,1,,,1,"Doore, Karen L",,,,,,dgv130030,don vogel
CS,1136,111,46,1,5,5,4,1,,,2,,,,3,,,,0,"Doore, Karen L",,,,,,dgv130030,don vogel
CS,1136,112,31,5,3,2,3,3,1,,2,,,,5,2,1,,8,"Doore, Karen L",,,,,,dgv130030,don vogel
CS,1136,113,25,5,7,5,2,,,3,1,,2,,6,,1,,5,"Doore, Karen L",,,,,,dgv130030,don vogel
CS,1136,114,29,3,3,1,2,1,2,4,1,,2,,11,1,,,5,"Doore, Karen L",,,,,,dgv130030,don vogel
CS,1136,115,37,6,6,1,2,1,1,2,,,,,3,3,1,,2,"Doore, Karen L",,,,,,dgv130030,don vogel
CS,1136,118,37,5,5,1,4,3,2,,3,,,,6,,,,1,"Doore, Karen L",,,,,,dgv130030,don vogel
CS,1200,001,19,22,11,7,2,2,,,,,1,,1,3,,,0,"Christiansen, Michael G",,,,,,txm173230,timothy mcmahan
CS,1200,002,29,23,6,1,3,,,,1,,,2,2,1,,,0,"Christiansen, Michael G",,,,,,mgc013000,michael christiansen
CS,1200,005,26,22,4,4,4,2,,,,,,,1,1,,,0,"Christiansen, Michael G",,,,,,mgc013000,michael christiansen
CS,1200,006,,35,4,,17,,,1,,,,,3,,,,3,"Cole, John",,,,,,jxc064000,john cole
CS,1200,007,,36,3,,14,,,1,,,1,,2,,,,5,"Cole, John",,,,,,jxc064000,john cole
CS,1200,009,11,22,12,6,7,2,1,,1,,,,2,1,1,,0,"Arnold, Gordon L",,,,,,gxa120930,gordon arnold
CS,1200,010,5,20,19,7,2,1,,,1,,,,4,4,2,,2,"Arnold, Gordon L",,,,,,gxa120930,gordon arnold
CS,1200,011,,32,5,,15,1,,3,,,2,,1,1,,,2,"Cole, John",,,,,,jxc064000,john cole
CS,1200,014,31,15,2,3,2,,,1,,,1,,,,,,0,"Smith, Klyne",,,,,,kxs180052,klyne smith
CS,1200,015,,6,9,7,11,8,5,5,3,,2,,1,10,,,0,"Chin, Wei-Pang",,,,,,jxc064000,john cole
CS,1200,016,37,12,2,,2,1,1,,,,,,,,,,0,"Smith, Klyne",,,,,,txm173230,timothy mcmahan
CS,1200,502,3,19,16,5,7,2,1,,,1,,,,,,,0,"Salazar, Elmer E",,,,,,kxs180052,klyne smith
CS,1200,HON,12,13,4,1,1,,,,,,,,,,,,0,"Page, Ivor",,,,,,ivor,ivor page
CS,1324,001,7,9,2,6,5,3,1,3,1,1,1,,2,2,,,1,"Feng, Ranran",,,,,,rxf090020,ranran feng
CS,1325,001,35,7,7,7,4,2,1,,1,,,,4,2,2,,23,"Razo Razo, Miguel A",,,,,,mrazora,miguel razo
CS,1325,002,7,22,15,11,12,2,7,4,2,,1,,2,6,1,,2,"Paulk, Mark C",,,,,,lthomp,laurie thompson
CS,1334,001,6,6,14,2,4,2,2,,2,2,1,2,4,,,,4,"Srinivasan, Srimathi",,,,,,veerasam,jeyakesavan veerasamy
CS,1334,002,18,12,13,7,9,3,1,1,,1,1,,3,2,2,,3,"Veerasamy, Jeyakesavan",,,,,,kld054000,karen doore
CS,1334,003,3,4,4,3,5,9,5,1,3,1,1,2,7,,,,9,"Srinivasan, Srimathi",,,,,,pxn173330,priya narayanasami
CS,1335,001,13,9,9,2,5,4,,4,2,,,1,1,4,2,,2,"Narayanasami, Priya",,,,,,kld054000,karen doore
CS,1335,002,20,11,9,4,3,2,2,4,4,,,3,2,,,,5,"Narayanasami, Priya",,,,,,kld054000,karen doore
CS,1336,001,19,6,9,1,3,3,1,2,1,,2,1,6,5,2,,5,"Veerasamy, Jeyakesavan",,,,,,jcb011200,jonathan brandenburg
CS,1336,002,4,8,7,4,5,1,3,2,1,2,3,,2,10,9,,4,"Arnold, Gordon L",,,,,,jcb011200,jonathan brandenburg
CS,1336,003,4,11,8,4,9,4,1,2,,2,,1,3,7,6,,4,"Shields, Charles O",,,,,,cshields,charles shields
CS,1336,004,4,10,6,10,10,5,1,,3,1,,,3,7,5,,2,"Le, Khiem V",,,,,,cshields,charles shields
CS,1336,006,4,11,9,11,4,4,3,,4,,1,1,1,5,6,,3,"Le, Khiem V",,,,,,lthomp,laurie thompson
CS,1336,007,20,18,12,2,5,1,3,,,,,,2,1,1,,2,"Dollinger, Scott M",,,,,,kvl140030,khiem le
CS,1336,008,2,10,7,2,6,2,4,4,5,2,2,,5,6,7,,2,"Thompson, Laurie A",,,,,,cid021000,chris davis
CS,1336,009,38,6,8,2,2,,,3,,1,,1,3,,1,,1,"Veerasamy, Jeyakesavan",,,,,,lthomp,laurie thompson
CS,1336,010,5,15,16,9,7,2,1,,1,,,,2,7,,,4,"Shields, Charles O",,,,,,veerasam,jeyakesavan veerasamy
CS,1336,011,18,20,7,6,4,2,,1,,2,,,4,2,1,,0,"Karrah, Shyam S",,,,,,cshields,charles shields
CS,1336,012,5,3,7,4,8,3,2,2,5,1,2,1,6,7,5,,7,"Le, Khiem V",,,,,,skarrah,shyam karrah
CS,1336,013,2,4,3,6,8,5,,3,1,1,,,9,8,8,,6,"Thompson, Laurie A",,,,,,kvl140030,khiem le
CS,1336,014,4,4,2,7,6,5,3,6,3,1,,1,9,5,3,,7,"Shields, Charles O",,,,,,lthomp,laurie thompson
CS,1336,015,,8,12,6,5,2,1,2,3,1,2,2,3,14,1,,3,"Shields, Charles O",,,,,,wjs130130,william semper
CS,1336,501,,6,9,4,16,7,3,5,4,,2,2,5,5,2,,1,"Shields, Charles O",,,,,,kvl140030,khiem le
CS,1337,001,6,33,7,3,4,3,1,1,,,,,1,1,,,3,"Dollinger, Scott M",,,,,,jws130830,jason smith
CS,1337,002,9,7,2,,4,2,,,,1,1,1,9,6,7,,25,"Smith, Jason W",,,,,,jws130830,jason smith
CS,1337,501,14,23,3,4,1,1,2,3,,,,,6,1,1,,2,"Dollinger, Scott M",,,,,,mxb135330,mohamed amine belkoura
CS,1337,504,9,22,,1,8,,2,1,,,,,4,1,3,,6,"Belkoura, Mohamed Amine",,,,,,sxp127930,stephen perkins
CS,2305,001,3,10,13,12,11,7,3,2,4,,1,,2,5,,,4,"Feng, Ranran",,,,,,tfarage,timothy farage
CS,2305,002,,13,12,10,7,7,6,2,1,,,,2,8,2,,6,"Chin, Wei-Pang",,,,,,tfarage,timothy farage
CS,2305,003,6,10,10,10,9,4,2,3,,,,,1,9,3,,3,"Willson, James K",,,,,,jkw053000,james willson
CS,2305,004,2,19,22,13,5,3,1,1,,1,,,1,2,,,1,"Erbatur, Serdar",,,,,,rxs135730,
CS,2305,005,,7,11,3,5,1,,,,2,,,,3,1,,3,"Erbatur, Serdar",,,,,,zxd140630,serdar erbatur
CS,2305,008,4,20,15,13,6,2,1,1,1,,,,3,2,2,,3,"Erbatur, Serdar",,,,,,sxe190003,serdar erbatur
CS,2305,501,4,14,6,9,4,5,2,2,,,2,,,8,4,,5,"Willson, James K",,,,,,jkw053000,james willson
CS,2305,502,,9,9,7,5,7,3,5,1,,2,,6,8,1,,8,"Chin, Wei-Pang",,,,,,wjs130130,william semper
CS,2305,503,4,35,7,6,5,,,,,,,,1,2,,,3,"Farage, Timothy P",,,,,,tfarage,timothy farage
CS,2305,HN1,5,12,14,1,1,,,,,,,,,2,,,0,"Desmedt, Yvo G",,,,,,hal,hal sudborough
CS,2335,001,21,13,4,1,2,3,,2,,1,2,4,1,,,,1,"Doore, Karen L",,,,,,kld054000,karen doore
CS,2336,001,5,14,12,8,5,5,2,3,2,1,1,,2,3,,,2,"Feng, Ranran",,,,,,mxn143230,mehra borazjany
CS,2336,002,51,5,7,1,,1,1,,1,1,,,,1,1,,6,"Nouroz Borazjany, Mehra",,,,,,dgv130030,don vogel
CS,2336,003,6,23,9,8,6,2,2,3,,,,,3,10,4,,7,"Smith, Jason W",,,,,,jws130830,jason smith
CS,2336,501,13,19,5,12,3,6,1,1,,,,,,1,1,,4,"Khan, Ziaullah",,,,,,mxn143230,mehra borazjany
CS,2336,502,26,33,6,5,3,,,,,,,,,,,,0,"Khan, Ziaullah",,,,,,kkhan,ziaullah khan
CS,2336,503,3,26,6,5,10,3,,2,,,1,,4,6,2,,4,"Sims, David",,,,,,vxd024000,vidroha debroy
CS,2336,504,2,20,,4,15,1,,8,,,3,,1,7,,,5,"Cole, John",,,,,,smd013000,scott dollinger
CS,2336,505,6,26,6,2,8,1,2,6,,,2,,6,,4,,8,"Sims, David",,,,,,dxs190044,dave sims
CS,2337,001,7,48,13,5,5,3,1,1,,,1,,3,,1,,2,"Dollinger, Scott M",,,,,,smd013000,scott dollinger
CS,2337,003,18,25,3,4,4,3,,3,,,,,6,4,1,,13,"Smith, Jason W",,,,,,jws130830,jason smith
CS,2337,501,,31,10,13,8,6,,1,1,,1,,6,6,2,,6,"Peterson, Erik A",,,,,,dxs190044,dave sims
CS,2340,001,3,9,10,9,7,3,2,3,2,,1,,,9,2,,2,"Nguyen, Nhut",,,,,,nhutnn,nhut nguyen
CS,2340,002,,11,,,2,,,1,,,3,,,1,3,,7,"Goodrum, Richard A",,,,,,rag150330,richard goodrum
CS,2340,004,,9,12,5,7,7,2,,2,,,,1,16,2,,1,"Mazidi, Karen J",,,,,,zhao,yi zhao
CS,2340,005,2,7,18,9,5,7,,,,,1,,1,13,2,,1,"Mazidi, Karen J",,,,,,rag150330,richard goodrum
CS,2340,006,,32,,,7,,,2,,,,,3,2,2,,16,"Goodrum, Richard A",,,,,,rag150330,richard goodrum
CS,2340,501,4,12,7,6,1,5,3,,,,6,,,4,1,,6,"Nguyen, Nhut",,,,,,nhutnn,nhut nguyen
CS,2340,502,1,8,14,8,3,,,2,2,,,,1,7,1,,1,"Mazidi, Karen J",,,,,,zhao,yi zhao
CS,2340,503,2,1,4,7,9,6,2,2,,,1,,2,5,2,,6,"Ikram, Muhammad Z",,,,,,mzi041000,muhammad ikram
CS,2340,504,3,12,8,4,3,,1,1,4,,,1,2,8,2,,11,"Zhang, Kang",,,,,,kzhang,kang zhang
CS,3149,001,9,3,2,,,1,,,,,1,,,2,1,,1,"Page, Ivor",,,,,,ivor,ivor page
CS,3162,051,,8,11,8,1,1,1,1,2,,,1,,3,,,1,"Chin, Wei-Pang",,,,,,ewb160130,eric becker
CS,3162,052,30,8,,,,,,,,,,,,,,,0,"Smith, Klyne",,,,,,gxa120930,gordon arnold
CS,3162,053,14,21,1,,,,,1,,,,,1,1,1,,1,"DeGroot, Doug",,,,,,dxd180020,doug degroot
CS,3162,054,24,9,,2,1,,,,,,,,,,,,0,"Smith, Klyne",,,,,,kxs180052,klyne smith
CS,3162,091,,4,7,10,5,2,1,3,,1,2,,4,5,,,1,"Chin, Wei-Pang",,,,,,ewb160130,eric becker
CS,3162,092,25,10,,1,1,,1,,,,,,2,,,,0,"Smith, Klyne",,,,,,sxp127930,stephen perkins
CS,3162,093,7,24,4,2,,,1,1,,,,,1,1,,,0,"DeGroot, Doug",,,,,,dxd180020,doug degroot
CS,3162,094,25,4,1,,1,,,1,,,,,,,,,0,"Smith, Klyne",,,,,,kxs180052,klyne smith
CS,3162,555,33,5,2,,,,1,1,,,,,2,,,,1,"Debroy, Vidroha",,,,,,vxd024000,vidroha debroy
CS,3162,595,23,9,3,2,2,2,1,,,,,,1,1,,,1,"Debroy, Vidroha",,,,,,vxd024000,vidroha debroy
CS,3305,001,5,12,1,5,9,3,5,5,,2,1,1,4,3,3,,10,"Jue, Jason",,,,,,jjue,jason jue
CS,3305,002,2,19,2,5,25,1,1,6,,,,,3,3,1,,2,"Satpute, Meghana N",,,,,,lxm014000,linda morales
CS,3305,003,31,25,9,3,3,4,,,,,,,1,,,,2,"Davis, Chris I",,,,,,lxm014000,linda morales
CS,3305,004,3,23,2,10,8,4,4,4,1,,2,,2,5,2,,4,"Satpute, Meghana N",,,,,,cid021000,chris davis
CS,3305,005,75,1,2,,,,,,1,,,,,,1,,0,"Uribe, Daniel M",,,,,,lxm014000,linda morales
CS,3305,006,8,21,9,16,6,,6,3,,,,,,7,,,1,"Chitturi, Bhadrachalam",,,,,,gxi160230,genya ishigaki
CS,3305,007,3,21,14,16,8,5,1,2,,,,1,,2,,,2,"Chitturi, Bhadrachalam",,,,,,rxf090020,ranran feng
CS,3305,501,8,14,14,10,5,5,,,3,2,,,1,10,4,,4,"Willson, James K",,,,,,jkw053000,james willson
CS,3341,001,48,13,7,4,6,2,1,,4,2,1,1,1,11,3,,2,"Whalen, Tristan G","Fuksman, Lirit",,,,,tgw100020,tristan whalen
CS,3341,002,27,12,7,6,4,5,3,2,1,,4,1,4,5,3,,4,"Whalen, Tristan G","Abugri, Clement",,,,,tgw100020,tristan whalen
CS,3341,003,48,10,4,5,5,5,,4,3,2,4,,2,7,6,,2,"Whalen, Tristan G","Li, Huimin",,,,,tgw100020,tristan whalen
CS,3341,004,31,6,5,2,7,2,2,4,3,2,1,4,7,13,6,,5,"Whalen, Tristan G","Li, Huimin",,,,,tgw100020,tristan whalen
CS,3341,005,4,6,6,5,9,1,2,,6,3,1,,3,9,2,,8,"Guo, Huizhen","Zhu, Weixi",,,,,hxg190020,huizhen guo
CS,3341,006,1,5,3,5,5,2,2,3,5,4,3,,3,7,7,,11,"Guo, Huizhen","Zhu, Weixi",,,,,hxg190020,huizhen guo
CS,3341,HON,6,6,3,,1,,,,,,,,,14,1,,0,"Haas, Zygmunt J","Yadavally, Aashish",,,,,wjs130130,william semper
CS,3345,002,5,17,10,6,1,4,1,,2,3,1,,1,4,,,3,"Ozbirn, Greg A",,,,,,ozbirn,greg ozbirn
CS,3345,003,31,8,5,2,1,4,1,,2,,2,,1,,,,4,"Karami, Gity",,,,,,axc157030,anjum chida
CS,3345,004,11,18,10,12,3,3,1,1,,,1,,1,4,,,1,"Chappidi, Sruthi",,,,,,rbk,balaji raghavachari
CS,3345,005,5,9,14,8,6,4,,1,,1,,1,1,2,1,,7,"Chappidi, Sruthi",,,,,,ivor,ivor page
CS,3345,006,3,2,13,5,4,1,5,3,1,,1,1,3,5,1,,8,"Alagar, Sridhar",,,,,,sxa173731,sridhar alagar
CS,3345,501,29,17,1,5,3,1,,2,,,,,,1,1,,7,"Khan, Ziaullah",,,,,,kkhan,ziaullah khan
CS,3345,502,23,23,,4,2,1,,,,,,,1,2,2,,5,"Khan, Ziaullah",,,,,,kkhan,ziaullah khan
CS,3345,HON,8,9,9,1,1,1,,,,,,,,5,2,,0,"Page, Ivor",,,,,,ivor,ivor page
CS,3354,001,23,27,6,1,,,,,,,,,,,,,2,"Cankaya, Ebru C","Maweu, Barbara M",,,,,exc067000,ebru cankaya
CS,3354,002,8,19,8,6,6,1,2,1,,,2,,2,3,,,1,"Paulk, Mark C","Guo, Hung-Jui",,,,,mcp130030,mark paulk
CS,3354,004,23,28,4,,1,,,,,,,,,,,,0,"Cankaya, Ebru C","Wang, Haoliang",,,,,sxw174630,shiyi wei
CS,3354,005,23,14,9,5,1,2,1,,1,,,,,8,,,0,"Nguyen, Tien N","Nguyen, Son V",,,,,mxn143230,mehra borazjany
CS,3354,006,2,5,2,2,,,,,,,,,,1,,,1,"Oladimeji, Ebenezer A","Li, Shuo",,,,,mxn143230,mehra borazjany
